date,category,dish_name,quantity_sold,unit_cost,selling_price,total_cost,total_revenue,waste_qty,waste_cost,day_of_week
2024-07-07,Antipasti,Carpaccio di Manzo,21,5.2,16,109.2,336,1.7,8.84,Domenica
2024-07-07,Antipasti,Caprese,22,3.8,12,83.6,264,1.5,5.7,Domenica
2024-07-07,Antipasti,Prosciutto e Melone,31,4.5,14,139.5,434,1.7,7.65,Domenica
2024-07-07,Primi,Spaghetti Carbonara,39,3.2,14,124.8,546,1.3,4.16,Domenica
2024-07-07,Primi,Risotto Funghi,40,4.8,16,192,640,1.9,9.12,Domenica
2024-07-07,Primi,Penne Arrabbiata,32,2.8,12,89.6,384,0.8,2.24,Domenica
2024-07-07,Primi,Tagliatelle Bolognese,41,4.2,15,172.2,615,1.9,7.98,Domenica
2024-07-07,Primi,Gnocchi 4 Formaggi,41,3.9,14,159.9,574,1.8,7.02,Domenica
2024-07-07,Secondi,Tagliata di Manzo,33,8.5,28,280.5,924,3.9,33.15,Domenica
2024-07-07,Secondi,Filetto di Branzino,38,7.2,26,273.6,988,3.7,26.64,Domenica
2024-07-07,Secondi,Pollo alla Griglia,32,4.8,18,153.6,576,2.1,10.08,Domenica
2024-07-07,Secondi,Costata di Maiale,27,6.2,22,167.4,594,2.2,13.64,Domenica
2024-07-07,Contorni,Insalata Mista,13,1.8,6,23.4,78,1.3,2.34,Domenica
2024-07-07,Contorni,Patate al Forno,14,1.2,5,16.8,70,0.9,1.08,Domenica
2024-07-07,Contorni,Verdure Grigliate,12,2.5,7,30,84,1.4,3.5,Domenica
2024-07-07,Dolci,Tiramisù,23,2.8,8,64.4,184,0.9,2.52,Domenica
2024-07-07,Dolci,Panna Cotta,22,2.2,7,48.4,154,1.2,2.64,Domenica
2024-07-07,Dolci,Cheesecake,22,3.5,9,77,198,1.3,4.55,Domenica
2024-07-07,Dolci,Profiterole,18,3.2,8,57.6,144,1.2,3.84,Domenica
2024-07-08,Antipasti,Bruschetta Pomodoro,16,2.5,8,40,128,0.7,1.75,Lunedì
2024-07-08,Antipasti,Carpaccio di Manzo,21,5.2,16,109.2,336,1.8,9.36,Lunedì
2024-07-08,Antipasti,Caprese,14,3.8,12,53.2,168,0.9,3.42,Lunedì
2024-07-08,Antipasti,Prosciutto e Melone,14,4.5,14,63,196,1.1,4.95,Lunedì
2024-07-08,Primi,Spaghetti Carbonara,38,3.2,14,121.6,532,1.4,4.48,Lunedì
2024-07-08,Primi,Risotto Funghi,28,4.8,16,134.4,448,1.6,7.68,Lunedì
2024-07-08,Primi,Penne Arrabbiata,38,2.8,12,106.4,456,1.2,3.36,Lunedì
2024-07-08,Primi,Tagliatelle Bolognese,28,4.2,15,117.6,420,1.2,5.04,Lunedì
2024-07-08,Primi,Gnocchi 4 Formaggi,21,3.9,14,81.9,294,0.8,3.12,Lunedì
2024-07-08,Secondi,Tagliata di Manzo,22,8.5,28,187,616,1.9,16.15,Lunedì
2024-07-08,Secondi,Filetto di Branzino,21,7.2,26,151.2,546,2.4,17.28,Lunedì
2024-07-08,Secondi,Pollo alla Griglia,24,4.8,18,115.2,432,1.7,8.16,Lunedì
2024-07-08,Secondi,Costata di Maiale,29,6.2,22,179.8,638,2.8,17.36,Lunedì
2024-07-08,Contorni,Insalata Mista,14,1.8,6,25.2,84,1.5,2.7,Lunedì
2024-07-08,Contorni,Patate al Forno,8,1.2,5,9.6,40,0.4,0.48,Lunedì
2024-07-08,Contorni,Verdure Grigliate,15,2.5,7,37.5,105,1.2,3,Lunedì
2024-07-08,Dolci,Tiramisù,14,2.8,8,39.2,112,0.6,1.68,Lunedì
2024-07-08,Dolci,Panna Cotta,12,2.2,7,26.4,84,0.4,0.88,Lunedì
2024-07-08,Dolci,Cheesecake,14,3.5,9,49,126,0.7,2.45,Lunedì
2024-07-08,Dolci,Profiterole,16,3.2,8,51.2,128,1.1,3.52,Lunedì
2024-07-09,Antipasti,Bruschetta Pomodoro,20,2.5,8,50,160,0.8,2,Martedì
2024-07-09,Antipasti,Carpaccio di Manzo,17,5.2,16,88.4,272,1.2,6.24,Martedì
2024-07-09,Antipasti,Caprese,17,3.8,12,64.6,204,0.8,3.04,Martedì
2024-07-09,Antipasti,Prosciutto e Melone,15,4.5,14,67.5,210,1.2,5.4,Martedì
2024-07-09,Primi,Spaghetti Carbonara,36,3.2,14,115.2,504,1.6,5.12,Martedì
2024-07-09,Primi,Risotto Funghi,24,4.8,16,115.2,384,1.6,7.68,Martedì
2024-07-09,Primi,Penne Arrabbiata,22,2.8,12,61.6,264,0.7,1.96,Martedì
2024-07-09,Primi,Tagliatelle Bolognese,35,4.2,15,147,525,1.9,7.98,Martedì
2024-07-09,Primi,Gnocchi 4 Formaggi,23,3.9,14,89.7,322,1,3.9,Martedì
2024-07-09,Secondi,Tagliata di Manzo,20,8.5,28,170,560,1.9,16.15,Martedì
2024-07-09,Secondi,Filetto di Branzino,20,7.2,26,144,520,2,14.4,Martedì
2024-07-09,Secondi,Pollo alla Griglia,18,4.8,18,86.4,324,1.4,6.72,Martedì
2024-07-09,Secondi,Costata di Maiale,20,6.2,22,124,440,1.9,11.78,Martedì
2024-07-09,Contorni,Insalata Mista,14,1.8,6,25.2,84,1.6,2.88,Martedì
2024-07-09,Contorni,Patate al Forno,14,1.2,5,16.8,70,0.8,0.96,Martedì
2024-07-09,Contorni,Verdure Grigliate,8,2.5,7,20,56,0.8,2,Martedì
2024-07-09,Dolci,Tiramisù,13,2.8,8,36.4,104,0.5,1.4,Martedì
2024-07-09,Dolci,Panna Cotta,16,2.2,7,35.2,112,0.6,1.32,Martedì
2024-07-09,Dolci,Cheesecake,17,3.5,9,59.5,153,1.1,3.85,Martedì
2024-07-09,Dolci,Profiterole,15,3.2,8,48,120,1.2,3.84,Martedì
2024-07-10,Antipasti,Bruschetta Pomodoro,20,2.5,8,50,160,0.9,2.25,Mercoledì
2024-07-10,Antipasti,Carpaccio di Manzo,16,5.2,16,83.2,256,1.4,7.28,Mercoledì
2024-07-10,Antipasti,Caprese,22,3.8,12,83.6,264,1.2,4.56,Mercoledì
2024-07-10,Antipasti,Prosciutto e Melone,15,4.5,14,67.5,210,1,4.5,Mercoledì
2024-07-10,Primi,Spaghetti Carbonara,38,3.2,14,121.6,532,1.5,4.8,Mercoledì
2024-07-10,Primi,Risotto Funghi,33,4.8,16,158.4,528,1.6,7.68,Mercoledì
2024-07-10,Primi,Penne Arrabbiata,33,2.8,12,92.4,396,1.1,3.08,Mercoledì
2024-07-10,Primi,Tagliatelle Bolognese,38,4.2,15,159.6,570,1.7,7.14,Mercoledì
2024-07-10,Primi,Gnocchi 4 Formaggi,33,3.9,14,128.7,462,1.4,5.46,Mercoledì
2024-07-10,Secondi,Tagliata di Manzo,28,8.5,28,238,784,2.7,22.95,Mercoledì
2024-07-10,Secondi,Filetto di Branzino,27,7.2,26,194.4,702,3.7,26.64,Mercoledì
2024-07-10,Secondi,Pollo alla Griglia,30,4.8,18,144,540,2.5,12,Mercoledì
2024-07-10,Secondi,Costata di Maiale,20,6.2,22,124,440,1.8,11.16,Mercoledì
2024-07-10,Contorni,Insalata Mista,14,1.8,6,25.2,84,1.6,2.88,Mercoledì
2024-07-10,Contorni,Patate al Forno,10,1.2,5,12,50,0.5,0.6,Mercoledì
2024-07-10,Contorni,Verdure Grigliate,11,2.5,7,27.5,77,1.3,3.25,Mercoledì
2024-07-10,Dolci,Tiramisù,12,2.8,8,33.6,96,0.4,1.12,Mercoledì
2024-07-10,Dolci,Panna Cotta,12,2.2,7,26.4,84,0.6,1.32,Mercoledì
2024-07-10,Dolci,Cheesecake,13,3.5,9,45.5,117,0.6,2.1,Mercoledì
2024-07-10,Dolci,Profiterole,16,3.2,8,51.2,128,1.2,3.84,Mercoledì
2024-07-11,Antipasti,Bruschetta Pomodoro,20,2.5,8,50,160,0.8,2,Giovedì
2024-07-11,Antipasti,Carpaccio di Manzo,18,5.2,16,93.6,288,1.4,7.28,Giovedì
2024-07-11,Antipasti,Caprese,22,3.8,12,83.6,264,1.5,5.7,Giovedì
2024-07-11,Antipasti,Prosciutto e Melone,17,4.5,14,76.5,238,1.3,5.85,Giovedì
2024-07-11,Primi,Spaghetti Carbonara,22,3.2,14,70.4,308,0.7,2.24,Giovedì
2024-07-11,Primi,Risotto Funghi,38,4.8,16,182.4,608,2.4,11.52,Giovedì
2024-07-11,Primi,Penne Arrabbiata,37,2.8,12,103.6,444,1.2,3.36,Giovedì
2024-07-11,Primi,Tagliatelle Bolognese,25,4.2,15,105,375,1.2,5.04,Giovedì
2024-07-11,Primi,Gnocchi 4 Formaggi,35,3.9,14,136.5,490,1.6,6.24,Giovedì
2024-07-11,Secondi,Tagliata di Manzo,25,8.5,28,212.5,700,2.9,24.65,Giovedì
2024-07-11,Secondi,Filetto di Branzino,19,7.2,26,136.8,494,2.1,15.12,Giovedì
2024-07-11,Secondi,Pollo alla Griglia,19,4.8,18,91.2,342,1.2,5.76,Giovedì
2024-07-11,Secondi,Costata di Maiale,23,6.2,22,142.6,506,1.8,11.16,Giovedì
2024-07-11,Contorni,Insalata Mista,12,1.8,6,21.6,72,1.4,2.52,Giovedì
2024-07-11,Contorni,Patate al Forno,9,1.2,5,10.8,45,0.4,0.48,Giovedì
2024-07-11,Contorni,Verdure Grigliate,9,2.5,7,22.5,63,0.8,2,Giovedì
2024-07-11,Dolci,Tiramisù,17,2.8,8,47.6,136,0.7,1.96,Giovedì
2024-07-11,Dolci,Panna Cotta,16,2.2,7,35.2,112,0.9,1.98,Giovedì
2024-07-11,Dolci,Cheesecake,17,3.5,9,59.5,153,0.9,3.15,Giovedì
2024-07-11,Dolci,Profiterole,14,3.2,8,44.8,112,1,3.2,Giovedì
2024-07-12,Antipasti,Bruschetta Pomodoro,23,2.5,8,57.5,184,1.2,3,Venerdì
2024-07-12,Antipasti,Carpaccio di Manzo,14,5.2,16,72.8,224,1.1,5.72,Venerdì
2024-07-12,Antipasti,Caprese,20,3.8,12,76,240,0.9,3.42,Venerdì
2024-07-12,Antipasti,Prosciutto e Melone,22,4.5,14,99,308,1.4,6.3,Venerdì
2024-07-12,Primi,Spaghetti Carbonara,30,3.2,14,96,420,1.2,3.84,Venerdì
2024-07-12,Primi,Risotto Funghi,26,4.8,16,124.8,416,1.7,8.16,Venerdì
2024-07-12,Primi,Penne Arrabbiata,25,2.8,12,70,300,0.8,2.24,Venerdì
2024-07-12,Primi,Tagliatelle Bolognese,31,4.2,15,130.2,465,1.4,5.88,Venerdì
2024-07-12,Primi,Gnocchi 4 Formaggi,23,3.9,14,89.7,322,1,3.9,Venerdì
2024-07-12,Secondi,Tagliata di Manzo,19,8.5,28,161.5,532,1.9,16.15,Venerdì
2024-07-12,Secondi,Filetto di Branzino,28,7.2,26,201.6,728,3.8,27.36,Venerdì
2024-07-12,Secondi,Pollo alla Griglia,29,4.8,18,139.2,522,2,9.6,Venerdì
2024-07-12,Secondi,Costata di Maiale,20,6.2,22,124,440,1.6,9.92,Venerdì
2024-07-12,Contorni,Insalata Mista,14,1.8,6,25.2,84,1.8,3.24,Venerdì
2024-07-12,Contorni,Patate al Forno,14,1.2,5,16.8,70,0.6,0.72,Venerdì
2024-07-12,Contorni,Verdure Grigliate,10,2.5,7,25,70,1.1,2.75,Venerdì
2024-07-12,Dolci,Tiramisù,11,2.8,8,30.8,88,0.5,1.4,Venerdì
2024-07-12,Dolci,Panna Cotta,10,2.2,7,22,70,0.4,0.88,Venerdì
2024-07-12,Dolci,Cheesecake,17,3.5,9,59.5,153,0.9,3.15,Venerdì
2024-07-12,Dolci,Profiterole,16,3.2,8,51.2,128,1.1,3.52,Venerdì
2024-07-13,Antipasti,Bruschetta Pomodoro,19,2.5,8,47.5,152,0.7,1.75,Sabato
2024-07-13,Antipasti,Carpaccio di Manzo,24,5.2,16,124.8,384,1.8,9.36,Sabato
2024-07-13,Antipasti,Caprese,21,3.8,12,79.8,252,1.3,4.94,Sabato
2024-07-13,Antipasti,Prosciutto e Melone,17,4.5,14,76.5,238,1.3,5.85,Sabato
2024-07-13,Primi,Spaghetti Carbonara,52,3.2,14,166.4,728,2.1,6.72,Sabato
2024-07-13,Primi,Risotto Funghi,49,4.8,16,235.2,784,2.4,11.52,Sabato
2024-07-13,Primi,Penne Arrabbiata,29,2.8,12,81.2,348,0.9,2.52,Sabato
2024-07-13,Primi,Tagliatelle Bolognese,30,4.2,15,126,450,1.4,5.88,Sabato
2024-07-13,Primi,Gnocchi 4 Formaggi,50,3.9,14,195,700,2,7.8,Sabato
2024-07-13,Secondi,Tagliata di Manzo,29,8.5,28,246.5,812,2.6,22.1,Sabato
2024-07-13,Secondi,Filetto di Branzino,42,7.2,26,302.4,1092,5.9,42.48,Sabato
2024-07-13,Secondi,Pollo alla Griglia,40,4.8,18,192,720,2.6,12.48,Sabato
2024-07-13,Secondi,Costata di Maiale,31,6.2,22,192.2,682,2.7,16.74,Sabato
2024-07-13,Contorni,Insalata Mista,18,1.8,6,32.4,108,2.3,4.14,Sabato
2024-07-13,Contorni,Patate al Forno,12,1.2,5,14.4,60,0.6,0.72,Sabato
2024-07-13,Contorni,Verdure Grigliate,17,2.5,7,42.5,119,1.5,3.75,Sabato
2024-07-13,Dolci,Tiramisù,19,2.8,8,53.2,152,0.6,1.68,Sabato
2024-07-13,Dolci,Panna Cotta,25,2.2,7,55,175,1.3,2.86,Sabato
2024-07-13,Dolci,Cheesecake,16,3.5,9,56,144,0.8,2.8,Sabato
2024-07-13,Dolci,Profiterole,17,3.2,8,54.4,136,1.3,4.16,Sabato
2024-07-14,Antipasti,Bruschetta Pomodoro,27,2.5,8,67.5,216,1.2,3,Domenica
2024-07-14,Antipasti,Carpaccio di Manzo,23,5.2,16,119.6,368,1.7,8.84,Domenica
2024-07-14,Antipasti,Caprese,19,3.8,12,72.2,228,1.2,4.56,Domenica
2024-07-14,Antipasti,Prosciutto e Melone,25,4.5,14,112.5,350,1.9,8.55,Domenica
2024-07-14,Primi,Spaghetti Carbonara,41,3.2,14,131.2,574,1.6,5.12,Domenica
2024-07-14,Primi,Risotto Funghi,50,4.8,16,240,800,3.4,16.32,Domenica
2024-07-14,Primi,Penne Arrabbiata,39,2.8,12,109.2,468,1.2,3.36,Domenica
2024-07-14,Primi,Tagliatelle Bolognese,40,4.2,15,168,600,1.9,7.98,Domenica
2024-07-14,Primi,Gnocchi 4 Formaggi,37,3.9,14,144.3,518,1.4,5.46,Domenica
2024-07-14,Secondi,Tagliata di Manzo,29,8.5,28,246.5,812,3.2,27.2,Domenica
2024-07-14,Secondi,Filetto di Branzino,35,7.2,26,252,910,3.6,25.92,Domenica
2024-07-14,Secondi,Pollo alla Griglia,35,4.8,18,168,630,2.7,12.96,Domenica
2024-07-14,Secondi,Costata di Maiale,39,6.2,22,241.8,858,3.2,19.84,Domenica
2024-07-14,Contorni,Insalata Mista,17,1.8,6,30.6,102,1.9,3.42,Domenica
2024-07-14,Contorni,Patate al Forno,15,1.2,5,18,75,0.7,0.84,Domenica
2024-07-14,Contorni,Verdure Grigliate,21,2.5,7,52.5,147,2.1,5.25,Domenica
2024-07-14,Dolci,Tiramisù,14,2.8,8,39.2,112,0.5,1.4,Domenica
2024-07-14,Dolci,Panna Cotta,20,2.2,7,44,140,1,2.2,Domenica
2024-07-14,Dolci,Cheesecake,17,3.5,9,59.5,153,1.1,3.85,Domenica
2024-07-14,Dolci,Profiterole,14,3.2,8,44.8,112,0.8,2.56,Domenica
2024-07-15,Antipasti,Bruschetta Pomodoro,22,2.5,8,55,176,1.1,2.75,Lunedì
2024-07-15,Antipasti,Carpaccio di Manzo,18,5.2,16,93.6,288,1.3,6.76,Lunedì
2024-07-15,Antipasti,Caprese,16,3.8,12,60.8,192,0.9,3.42,Lunedì
2024-07-15,Antipasti,Prosciutto e Melone,19,4.5,14,85.5,266,1,4.5,Lunedì
2024-07-15,Primi,Spaghetti Carbonara,23,3.2,14,73.6,322,0.9,2.88,Lunedì
2024-07-15,Primi,Risotto Funghi,34,4.8,16,163.2,544,2,9.6,Lunedì
2024-07-15,Primi,Penne Arrabbiata,26,2.8,12,72.8,312,0.7,1.96,Lunedì
2024-07-15,Primi,Tagliatelle Bolognese,21,4.2,15,88.2,315,0.9,3.78,Lunedì
2024-07-15,Primi,Gnocchi 4 Formaggi,31,3.9,14,120.9,434,1.4,5.46,Lunedì
2024-07-15,Secondi,Tagliata di Manzo,22,8.5,28,187,616,2.1,17.85,Lunedì
2024-07-15,Secondi,Filetto di Branzino,20,7.2,26,144,520,2.1,15.12,Lunedì
2024-07-15,Secondi,Pollo alla Griglia,27,4.8,18,129.6,486,2.2,10.56,Lunedì
2024-07-15,Secondi,Costata di Maiale,26,6.2,22,161.2,572,1.9,11.78,Lunedì
2024-07-15,Contorni,Insalata Mista,12,1.8,6,21.6,72,1.7,3.06,Lunedì
2024-07-15,Contorni,Patate al Forno,10,1.2,5,12,50,0.6,0.72,Lunedì
2024-07-15,Contorni,Verdure Grigliate,15,2.5,7,37.5,105,1.5,3.75,Lunedì
2024-07-15,Dolci,Tiramisù,15,2.8,8,42,120,0.7,1.96,Lunedì
2024-07-15,Dolci,Panna Cotta,17,2.2,7,37.4,119,0.9,1.98,Lunedì
2024-07-15,Dolci,Cheesecake,14,3.5,9,49,126,0.8,2.8,Lunedì
2024-07-15,Dolci,Profiterole,15,3.2,8,48,120,1.1,3.52,Lunedì
2024-07-16,Antipasti,Bruschetta Pomodoro,16,2.5,8,40,128,0.9,2.25,Martedì
2024-07-16,Antipasti,Carpaccio di Manzo,16,5.2,16,83.2,256,1,5.2,Martedì
2024-07-16,Antipasti,Caprese,20,3.8,12,76,240,1.4,5.32,Martedì
2024-07-16,Antipasti,Prosciutto e Melone,19,4.5,14,85.5,266,1,4.5,Martedì
2024-07-16,Primi,Spaghetti Carbonara,31,3.2,14,99.2,434,1.4,4.48,Martedì
2024-07-16,Primi,Risotto Funghi,28,4.8,16,134.4,448,1.6,7.68,Martedì
2024-07-16,Primi,Penne Arrabbiata,32,2.8,12,89.6,384,0.8,2.24,Martedì
2024-07-16,Primi,Tagliatelle Bolognese,23,4.2,15,96.6,345,1.3,5.46,Martedì
2024-07-16,Primi,Gnocchi 4 Formaggi,38,3.9,14,148.2,532,1.7,6.63,Martedì
2024-07-16,Secondi,Tagliata di Manzo,18,8.5,28,153,504,2,17,Martedì
2024-07-16,Secondi,Filetto di Branzino,17,7.2,26,122.4,442,1.8,12.96,Martedì
2024-07-16,Secondi,Pollo alla Griglia,28,4.8,18,134.4,504,2.3,11.04,Martedì
2024-07-16,Secondi,Costata di Maiale,28,6.2,22,173.6,616,2.1,13.02,Martedì
2024-07-16,Contorni,Insalata Mista,12,1.8,6,21.6,72,1.3,2.34,Martedì
2024-07-16,Contorni,Patate al Forno,12,1.2,5,14.4,60,0.7,0.84,Martedì
2024-07-16,Contorni,Verdure Grigliate,11,2.5,7,27.5,77,1.1,2.75,Martedì
2024-07-16,Dolci,Tiramisù,13,2.8,8,36.4,104,0.5,1.4,Martedì
2024-07-16,Dolci,Panna Cotta,13,2.2,7,28.6,91,0.5,1.1,Martedì
2024-07-16,Dolci,Cheesecake,14,3.5,9,49,126,0.7,2.45,Martedì
2024-07-16,Dolci,Profiterole,14,3.2,8,44.8,112,0.8,2.56,Martedì
2024-07-17,Antipasti,Bruschetta Pomodoro,22,2.5,8,55,176,0.9,2.25,Mercoledì
2024-07-17,Antipasti,Carpaccio di Manzo,19,5.2,16,98.8,304,1.2,6.24,Mercoledì
2024-07-17,Antipasti,Caprese,21,3.8,12,79.8,252,1.4,5.32,Mercoledì
2024-07-17,Antipasti,Prosciutto e Melone,18,4.5,14,81,252,1.3,5.85,Mercoledì
2024-07-17,Primi,Spaghetti Carbonara,21,3.2,14,67.2,294,0.7,2.24,Mercoledì
2024-07-17,Primi,Risotto Funghi,28,4.8,16,134.4,448,1.6,7.68,Mercoledì
2024-07-17,Primi,Penne Arrabbiata,21,2.8,12,58.8,252,0.6,1.68,Mercoledì
2024-07-17,Primi,Tagliatelle Bolognese,28,4.2,15,117.6,420,1.4,5.88,Mercoledì
2024-07-17,Primi,Gnocchi 4 Formaggi,27,3.9,14,105.3,378,1,3.9,Mercoledì
2024-07-17,Secondi,Tagliata di Manzo,27,8.5,28,229.5,756,3,25.5,Mercoledì
2024-07-17,Secondi,Filetto di Branzino,25,7.2,26,180,650,3.5,25.2,Mercoledì
2024-07-17,Secondi,Pollo alla Griglia,28,4.8,18,134.4,504,2.5,12,Mercoledì
2024-07-17,Secondi,Costata di Maiale,18,6.2,22,111.6,396,1.4,8.68,Mercoledì
2024-07-17,Contorni,Insalata Mista,12,1.8,6,21.6,72,1.2,2.16,Mercoledì
2024-07-17,Contorni,Patate al Forno,12,1.2,5,14.4,60,0.7,0.84,Mercoledì
2024-07-17,Contorni,Verdure Grigliate,14,2.5,7,35,98,1.4,3.5,Mercoledì
2024-07-17,Dolci,Tiramisù,17,2.8,8,47.6,136,0.7,1.96,Mercoledì
2024-07-17,Dolci,Panna Cotta,12,2.2,7,26.4,84,0.6,1.32,Mercoledì
2024-07-17,Dolci,Cheesecake,16,3.5,9,56,144,1.1,3.85,Mercoledì
2024-07-17,Dolci,Profiterole,16,3.2,8,51.2,128,1,3.2,Mercoledì
2024-07-18,Antipasti,Bruschetta Pomodoro,15,2.5,8,37.5,120,0.8,2,Giovedì
2024-07-18,Antipasti,Carpaccio di Manzo,20,5.2,16,104,320,1.3,6.76,Giovedì
2024-07-18,Antipasti,Caprese,19,3.8,12,72.2,228,1.1,4.18,Giovedì
2024-07-18,Antipasti,Prosciutto e Melone,21,4.5,14,94.5,294,1.2,5.4,Giovedì
2024-07-18,Primi,Spaghetti Carbonara,29,3.2,14,92.8,406,1.1,3.52,Giovedì
2024-07-18,Primi,Risotto Funghi,33,4.8,16,158.4,528,2.1,10.08,Giovedì
2024-07-18,Primi,Penne Arrabbiata,24,2.8,12,67.2,288,0.6,1.68,Giovedì
2024-07-18,Primi,Tagliatelle Bolognese,34,4.2,15,142.8,510,1.5,6.3,Giovedì
2024-07-18,Primi,Gnocchi 4 Formaggi,28,3.9,14,109.2,392,1.1,4.29,Giovedì
2024-07-18,Secondi,Tagliata di Manzo,27,8.5,28,229.5,756,2.2,18.7,Giovedì
2024-07-18,Secondi,Filetto di Branzino,23,7.2,26,165.6,598,3.1,22.32,Giovedì
2024-07-18,Secondi,Pollo alla Griglia,28,4.8,18,134.4,504,2.3,11.04,Giovedì
2024-07-18,Secondi,Costata di Maiale,28,6.2,22,173.6,616,2.8,17.36,Giovedì
2024-07-18,Contorni,Insalata Mista,14,1.8,6,25.2,84,1.5,2.7,Giovedì
2024-07-18,Contorni,Patate al Forno,9,1.2,5,10.8,45,0.5,0.6,Giovedì
2024-07-18,Contorni,Verdure Grigliate,13,2.5,7,32.5,91,1.5,3.75,Giovedì
2024-07-18,Dolci,Tiramisù,15,2.8,8,42,120,0.6,1.68,Giovedì
2024-07-18,Dolci,Panna Cotta,10,2.2,7,22,70,0.4,0.88,Giovedì
2024-07-18,Dolci,Cheesecake,18,3.5,9,63,162,1.2,4.2,Giovedì
2024-07-18,Dolci,Profiterole,13,3.2,8,41.6,104,0.9,2.88,Giovedì
2024-07-19,Antipasti,Bruschetta Pomodoro,14,2.5,8,35,112,0.7,1.75,Venerdì
2024-07-19,Antipasti,Carpaccio di Manzo,21,5.2,16,109.2,336,1.5,7.8,Venerdì
2024-07-19,Antipasti,Caprese,16,3.8,12,60.8,192,1,3.8,Venerdì
2024-07-19,Antipasti,Prosciutto e Melone,21,4.5,14,94.5,294,1.2,5.4,Venerdì
2024-07-19,Primi,Spaghetti Carbonara,26,3.2,14,83.2,364,1.1,3.52,Venerdì
2024-07-19,Primi,Risotto Funghi,27,4.8,16,129.6,432,1.4,6.72,Venerdì
2024-07-19,Primi,Penne Arrabbiata,26,2.8,12,72.8,312,0.6,1.68,Venerdì
2024-07-19,Primi,Tagliatelle Bolognese,23,4.2,15,96.6,345,1.2,5.04,Venerdì
2024-07-19,Primi,Gnocchi 4 Formaggi,21,3.9,14,81.9,294,0.8,3.12,Venerdì
2024-07-19,Secondi,Tagliata di Manzo,21,8.5,28,178.5,588,1.7,14.45,Venerdì
2024-07-19,Secondi,Filetto di Branzino,27,7.2,26,194.4,702,2.6,18.72,Venerdì
2024-07-19,Secondi,Pollo alla Griglia,20,4.8,18,96,360,1.3,6.24,Venerdì
2024-07-19,Secondi,Costata di Maiale,28,6.2,22,173.6,616,2.7,16.74,Venerdì
2024-07-19,Contorni,Insalata Mista,12,1.8,6,21.6,72,1.6,2.88,Venerdì
2024-07-19,Contorni,Patate al Forno,13,1.2,5,15.6,65,0.6,0.72,Venerdì
2024-07-19,Contorni,Verdure Grigliate,10,2.5,7,25,70,1,2.5,Venerdì
2024-07-19,Dolci,Tiramisù,17,2.8,8,47.6,136,0.5,1.4,Venerdì
2024-07-19,Dolci,Panna Cotta,16,2.2,7,35.2,112,0.8,1.76,Venerdì
2024-07-19,Dolci,Cheesecake,14,3.5,9,49,126,0.7,2.45,Venerdì
2024-07-19,Dolci,Profiterole,13,3.2,8,41.6,104,0.7,2.24,Venerdì
2024-07-20,Antipasti,Bruschetta Pomodoro,17,2.5,8,42.5,136,1,2.5,Sabato
2024-07-20,Antipasti,Carpaccio di Manzo,28,5.2,16,145.6,448,1.8,9.36,Sabato
2024-07-20,Antipasti,Caprese,29,3.8,12,110.2,348,1.6,6.08,Sabato
2024-07-20,Antipasti,Prosciutto e Melone,19,4.5,14,85.5,266,1.2,5.4,Sabato
2024-07-20,Primi,Spaghetti Carbonara,37,3.2,14,118.4,518,1.4,4.48,Sabato
2024-07-20,Primi,Risotto Funghi,51,4.8,16,244.8,816,3.3,15.84,Sabato
2024-07-20,Primi,Penne Arrabbiata,48,2.8,12,134.4,576,1.4,3.92,Sabato
2024-07-20,Primi,Tagliatelle Bolognese,44,4.2,15,184.8,660,2.1,8.82,Sabato
2024-07-20,Primi,Gnocchi 4 Formaggi,37,3.9,14,144.3,518,1.6,6.24,Sabato
2024-07-20,Secondi,Tagliata di Manzo,36,8.5,28,306,1008,3.5,29.75,Sabato
2024-07-20,Secondi,Filetto di Branzino,27,7.2,26,194.4,702,2.9,20.88,Sabato
2024-07-20,Secondi,Pollo alla Griglia,37,4.8,18,177.6,666,3.4,16.32,Sabato
2024-07-20,Secondi,Costata di Maiale,23,6.2,22,142.6,506,1.8,11.16,Sabato
2024-07-20,Contorni,Insalata Mista,21,1.8,6,37.8,126,2.1,3.78,Sabato
2024-07-20,Contorni,Patate al Forno,18,1.2,5,21.6,90,0.9,1.08,Sabato
2024-07-20,Contorni,Verdure Grigliate,15,2.5,7,37.5,105,1.5,3.75,Sabato
2024-07-20,Dolci,Tiramisù,25,2.8,8,70,200,1.1,3.08,Sabato
2024-07-20,Dolci,Panna Cotta,16,2.2,7,35.2,112,0.6,1.32,Sabato
2024-07-20,Dolci,Cheesecake,19,3.5,9,66.5,171,1.2,4.2,Sabato
2024-07-20,Dolci,Profiterole,19,3.2,8,60.8,152,1.4,4.48,Sabato
2024-07-21,Antipasti,Bruschetta Pomodoro,20,2.5,8,50,160,0.8,2,Domenica
2024-07-21,Antipasti,Carpaccio di Manzo,26,5.2,16,135.2,416,2.4,12.48,Domenica
2024-07-21,Antipasti,Caprese,20,3.8,12,76,240,1.3,4.94,Domenica
2024-07-21,Antipasti,Prosciutto e Melone,26,4.5,14,117,364,1.6,7.2,Domenica
2024-07-21,Primi,Spaghetti Carbonara,35,3.2,14,112,490,1.2,3.84,Domenica
2024-07-21,Primi,Risotto Funghi,31,4.8,16,148.8,496,1.7,8.16,Domenica
2024-07-21,Primi,Penne Arrabbiata,35,2.8,12,98,420,1.2,3.36,Domenica
